Src IP,Dst IP,isAttack,type_attack
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,150.84.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,114.51.0.20,BENIGN,BENIGN
134.221.96.12,100.83.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.12,49.245.0.39,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.13,37.217.0.42,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.9,19.33.4.214,BENIGN,BENIGN
134.221.96.9,154.182.0.41,BENIGN,BENIGN
134.221.96.2,224.94.0.37,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.6,45.204.4.214,BENIGN,BENIGN
134.221.96.10,144.205.0.46,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.14,15.235.0.39,BENIGN,BENIGN
134.221.96.11,65.103.4.214,BENIGN,BENIGN
134.221.96.14,9.19.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.0,154.190.5.132,BENIGN,BENIGN
134.221.96.0,41.131.0.39,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.10,98.87.0.59,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.9,152.109.2.47,BENIGN,BENIGN
134.221.96.2,224.94.0.40,BENIGN,BENIGN
134.221.96.15,37.106.4.214,BENIGN,BENIGN
134.221.96.1,45.5.4.214,BENIGN,BENIGN
134.221.96.6,212.21.0.42,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.13,63.96.0.37,BENIGN,BENIGN
134.221.96.11,87.232.0.43,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,193.112.0.39,BENIGN,BENIGN
134.221.96.1,169.122.0.43,BENIGN,BENIGN
134.221.96.4,17.247.0.39,BENIGN,BENIGN
134.221.96.0,38.85.0.43,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.14,104.136.0.40,BENIGN,BENIGN
134.221.96.4,40.23.0.43,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.0,218.122.0.43,BENIGN,BENIGN
13.107.5.93,192.168.18.20,BENIGN,BENIGN
134.221.96.4,22.181.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.8,110.156.0.41,ATTACK,BENIGN
134.221.96.7,61.200.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.8,1.194.0.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.7,92.2.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.2,209.12.1.110,ATTACK,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,37.106.0.41,BENIGN,BENIGN
134.221.96.3,204.72.0.41,BENIGN,BENIGN
134.221.96.15,45.204.4.214,BENIGN,BENIGN
134.221.96.2,165.225.0.39,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.2,209.91.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.0,129.176.0.43,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.6,111.235.0.20,BENIGN,BENIGN
134.221.96.11,11.136.4.207,BENIGN,BENIGN
134.221.96.8,192.225.4.214,BENIGN,BENIGN
134.221.96.7,94.116.0.45,BENIGN,BENIGN
134.221.96.12,178.114.4.214,BENIGN,BENIGN
134.221.96.10,144.205.0.40,BENIGN,BENIGN
134.221.96.11,186.25.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.5,85.158.5.84,BENIGN,BENIGN
134.221.96.11,218.102.0.37,BENIGN,BENIGN
134.221.96.13,218.114.0.49,BENIGN,BENIGN
134.221.96.15,216.101.0.41,BENIGN,BENIGN
134.221.96.15,168.62.4.214,BENIGN,BENIGN
134.221.96.7,162.180.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.7,217.93.0.41,BENIGN,BENIGN
134.221.96.10,1.55.0.20,BENIGN,BENIGN
134.221.96.5,19.53.0.48,BENIGN,BENIGN
134.221.96.9,93.183.4.214,BENIGN,BENIGN
134.221.96.3,101.1.5.132,BENIGN,BENIGN
134.221.96.15,131.200.0.107,BENIGN,BENIGN
134.221.96.3,245.88.0.178,BENIGN,BENIGN
134.221.96.4,160.71.0.45,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,185.114.0.106,ATTACK,BENIGN
134.221.96.14,174.162.0.41,BENIGN,BENIGN
134.221.96.7,94.116.0.41,BENIGN,BENIGN
68.67.180.157,192.168.18.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,225.11.4.214,BENIGN,BENIGN
134.221.96.9,226.205.0.105,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.4,74.176.0.37,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.8,230.45.4.210,BENIGN,BENIGN
134.221.96.5,160.252.1.89,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.8,197.45.0.154,BENIGN,BENIGN
134.221.96.5,81.3.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.0,38.85.0.41,BENIGN,BENIGN
134.221.96.11,155.95.0.44,BENIGN,BENIGN
134.221.96.0,21.213.0.39,BENIGN,BENIGN
134.221.96.0,218.122.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,231.172.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,153.151.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.8,159.123.0.40,BENIGN,BENIGN
134.221.96.5,81.3.4.214,BENIGN,BENIGN
134.221.96.15,131.200.0.40,BENIGN,BENIGN
134.221.96.11,155.95.0.42,BENIGN,BENIGN
134.221.96.15,72.162.4.214,BENIGN,BENIGN
134.221.96.11,138.194.4.214,ATTACK,BENIGN
134.221.96.13,218.114.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.2,209.12.1.112,BENIGN,BENIGN
134.221.96.15,153.151.4.214,BENIGN,BENIGN
134.221.96.1,69.71.0.41,BENIGN,BENIGN
134.221.96.11,155.95.0.40,BENIGN,BENIGN
134.221.96.9,187.32.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.0,218.122.0.45,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,169.122.4.214,BENIGN,BENIGN
134.221.96.3,204.72.4.214,BENIGN,BENIGN
134.221.96.4,95.240.4.214,BENIGN,BENIGN
134.221.96.10,144.205.0.44,BENIGN,BENIGN
134.221.96.12,13.174.0.40,BENIGN,BENIGN
134.221.96.13,141.252.4.214,BENIGN,BENIGN
134.221.96.14,64.88.0.39,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,33.65.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.5,13.119.0.37,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,239.37.0.40,BENIGN,BENIGN
134.221.96.6,55.103.4.214,BENIGN,BENIGN
134.221.96.12,58.111.0.41,BENIGN,BENIGN
134.221.96.15,216.101.0.45,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.13,105.118.4.214,BENIGN,BENIGN
134.221.96.3,245.88.0.40,BENIGN,BENIGN
134.221.96.10,167.33.0.39,BENIGN,BENIGN
134.221.96.11,230.248.0.48,BENIGN,BENIGN
134.221.96.4,130.141.0.41,BENIGN,BENIGN
134.221.96.7,106.37.0.39,BENIGN,BENIGN
134.221.96.1,45.5.0.41,BENIGN,BENIGN
134.221.96.2,52.69.0.55,BENIGN,BENIGN
134.221.96.1,36.244.0.42,BENIGN,BENIGN
134.221.96.11,230.248.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.12,233.168.0.41,BENIGN,BENIGN
134.221.96.0,173.189.0.40,BENIGN,BENIGN
134.221.96.6,138.63.0.87,BENIGN,BENIGN
134.221.96.11,155.95.3.116,ATTACK,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.8,230.45.4.214,BENIGN,BENIGN
134.221.96.8,61.230.0.39,BENIGN,BENIGN
134.221.96.15,124.27.0.39,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.9,47.85.4.214,BENIGN,BENIGN
134.221.96.13,157.112.0.39,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.8,197.45.0.39,BENIGN,BENIGN
134.221.96.2,71.83.0.45,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,125.4.0.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,227.180.0.39,BENIGN,BENIGN
134.221.96.6,232.124.0.45,BENIGN,BENIGN
134.221.96.1,226.70.0.20,BENIGN,BENIGN
134.221.96.5,48.42.1.107,BENIGN,BENIGN
134.221.96.1,226.70.0.67,BENIGN,BENIGN
134.221.96.7,115.53.5.132,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.9,187.32.0.47,BENIGN,BENIGN
134.221.96.4,37.198.0.42,BENIGN,BENIGN
134.221.96.3,76.176.0.39,BENIGN,BENIGN
134.221.96.7,229.123.0.20,BENIGN,BENIGN
134.221.96.12,13.174.0.87,BENIGN,BENIGN
134.221.96.13,127.19.0.37,BENIGN,BENIGN
134.221.96.5,30.235.0.45,BENIGN,BENIGN
134.221.96.11,57.109.0.40,BENIGN,BENIGN
134.221.96.3,216.200.0.39,BENIGN,BENIGN
134.221.96.3,91.231.0.39,BENIGN,BENIGN
134.221.96.1,9.104.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.13,63.96.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.10,231.202.0.20,BENIGN,BENIGN
134.221.96.14,244.15.0.39,BENIGN,BENIGN
134.221.96.13,111.158.0.40,BENIGN,BENIGN
134.221.96.15,126.142.4.214,BENIGN,BENIGN
134.221.96.2,227.25.0.20,BENIGN,BENIGN
134.221.96.0,173.189.0.45,BENIGN,BENIGN
134.221.96.10,136.92.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.11,155.95.4.208,BENIGN,BENIGN
134.221.96.13,127.19.0.46,BENIGN,BENIGN
134.221.96.2,133.115.4.207,BENIGN,BENIGN
134.221.96.12,239.242.0.20,BENIGN,BENIGN
134.221.96.9,141.116.1.239,BENIGN,BENIGN
134.221.96.7,194.171.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,134.185.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.4,95.240.0.39,BENIGN,BENIGN
134.221.96.5,220.56.0.37,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.6,217.100.0.20,BENIGN,BENIGN
134.221.96.2,209.12.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.13,35.128.4.214,BENIGN,BENIGN
134.221.96.3,192.195.0.39,BENIGN,BENIGN
134.221.96.14,101.74.0.43,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,95.182.0.48,BENIGN,BENIGN
134.221.96.15,239.37.0.87,BENIGN,BENIGN
134.221.96.5,48.42.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.2,82.5.4.214,BENIGN,BENIGN
134.221.96.3,10.167.0.41,BENIGN,BENIGN
134.221.96.7,173.89.0.42,BENIGN,BENIGN
134.221.96.5,34.134.0.39,BENIGN,BENIGN
134.221.96.12,83.67.0.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,249.168.4.214,BENIGN,BENIGN
134.221.96.13,111.158.0.45,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.11,28.189.0.42,BENIGN,BENIGN
134.221.96.12,196.101.0.45,BENIGN,BENIGN
134.221.96.9,36.177.0.39,BENIGN,BENIGN
134.221.96.3,227.166.0.48,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.5,195.89.0.86,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.2,255.186.0.40,BENIGN,BENIGN
134.221.96.7,27.225.0.20,BENIGN,BENIGN
134.221.96.5,220.56.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,161.125.1.105,BENIGN,BENIGN
134.221.96.8,101.73.0.41,BENIGN,BENIGN
134.221.96.7,43.20.0.41,BENIGN,BENIGN
134.221.96.7,106.37.4.214,BENIGN,BENIGN
134.221.96.13,157.112.4.214,BENIGN,BENIGN
134.221.96.15,135.1.0.40,BENIGN,BENIGN
134.221.96.3,216.200.0.43,BENIGN,BENIGN
134.221.96.7,117.189.0.20,BENIGN,BENIGN
134.221.96.4,202.247.0.43,BENIGN,BENIGN
134.221.96.6,161.103.4.214,BENIGN,BENIGN
134.221.96.14,104.136.0.39,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.13,245.219.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
3.163.63.124,192.168.18.20,BENIGN,BENIGN
134.221.96.14,193.186.0.40,BENIGN,BENIGN
134.221.96.0,218.122.0.37,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,27.33.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,180.41.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.7,92.2.1.107,BENIGN,BENIGN
134.221.96.5,80.166.4.214,BENIGN,BENIGN
134.221.96.8,84.7.4.214,BENIGN,BENIGN
134.221.96.1,241.141.0.45,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.2,12.224.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.11,202.3.0.41,BENIGN,BENIGN
134.221.96.5,98.56.0.47,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,233.77.0.40,BENIGN,BENIGN
134.221.96.9,226.205.0.182,BENIGN,BENIGN
134.221.96.13,95.209.0.20,ATTACK,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.12,246.139.0.47,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.0,218.122.4.214,BENIGN,BENIGN
134.221.96.14,165.186.1.20,BENIGN,BENIGN
134.221.96.13,3.55.0.20,BENIGN,BENIGN
134.221.96.5,123.245.0.41,BENIGN,BENIGN
134.221.96.9,98.125.0.40,BENIGN,BENIGN
134.221.96.10,242.242.4.214,BENIGN,BENIGN
134.221.96.15,113.240.0.51,BENIGN,BENIGN
134.221.96.9,19.33.0.52,BENIGN,BENIGN
134.221.96.4,17.247.0.43,BENIGN,BENIGN
134.221.96.2,205.91.0.87,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.8,139.145.4.207,BENIGN,BENIGN
134.221.96.15,37.106.0.37,BENIGN,BENIGN
134.221.96.3,126.76.0.41,BENIGN,BENIGN
134.221.96.8,197.45.0.43,BENIGN,BENIGN
134.221.96.10,19.124.0.44,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.7,213.27.0.39,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.13,127.19.0.41,BENIGN,BENIGN
134.221.96.3,191.122.0.43,BENIGN,BENIGN
134.221.96.9,189.208.5.84,BENIGN,BENIGN
134.221.96.6,138.63.0.40,BENIGN,BENIGN
134.221.96.14,41.33.0.37,BENIGN,BENIGN
134.221.96.15,77.121.0.62,BENIGN,BENIGN
134.221.96.9,76.208.5.132,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.7,75.159.0.20,BENIGN,BENIGN
134.221.96.15,42.12.0.42,BENIGN,BENIGN
134.221.96.10,249.248.0.39,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.5,98.56.0.42,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,124.27.4.214,BENIGN,BENIGN
134.221.96.5,208.61.0.236,BENIGN,BENIGN
134.221.96.4,222.170.0.37,BENIGN,BENIGN
134.221.96.13,147.226.0.37,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.14,129.125.0.32,BENIGN,BENIGN
134.221.96.4,212.195.0.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.14,70.22.1.72,ATTACK,BENIGN
134.221.96.1,158.55.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,45.163.0.20,BENIGN,BENIGN
134.221.96.2,209.12.1.108,BENIGN,BENIGN
134.221.96.5,208.61.0.44,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.5,98.56.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,245.88.0.45,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.7,229.123.5.132,BENIGN,BENIGN
134.221.96.9,45.202.0.39,BENIGN,BENIGN
134.221.96.14,70.22.1.73,BENIGN,BENIGN
134.221.96.8,242.78.0.37,BENIGN,BENIGN
134.221.96.6,53.224.0.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.14,113.69.0.20,BENIGN,BENIGN
134.221.96.6,223.121.0.38,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.2,143.47.0.40,BENIGN,BENIGN
134.221.96.4,247.94.0.41,BENIGN,BENIGN
134.221.96.2,71.83.4.214,BENIGN,BENIGN
134.221.96.5,13.119.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.10,19.124.0.43,BENIGN,BENIGN
134.221.96.4,101.68.0.40,BENIGN,BENIGN
134.221.96.2,156.222.0.40,BENIGN,BENIGN
134.221.96.15,72.190.0.43,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.0,93.217.0.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.0,243.242.0.43,BENIGN,BENIGN
134.221.96.14,193.186.4.214,BENIGN,BENIGN
134.221.96.1,169.122.0.39,BENIGN,BENIGN
134.221.96.0,154.190.0.20,BENIGN,BENIGN
134.221.96.12,75.164.0.51,BENIGN,BENIGN
134.221.96.12,76.6.4.214,BENIGN,BENIGN
134.221.96.8,142.187.4.214,BENIGN,BENIGN
134.221.96.9,141.116.0.44,ATTACK,BENIGN
134.221.96.7,154.72.2.12,BENIGN,BENIGN
134.221.96.7,173.89.4.210,BENIGN,BENIGN
134.221.96.15,113.240.4.214,BENIGN,BENIGN
134.221.96.4,214.48.4.214,BENIGN,BENIGN
134.221.96.5,224.218.0.44,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.4,103.88.0.37,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,241.141.0.41,BENIGN,BENIGN
134.221.96.10,52.90.4.214,BENIGN,BENIGN
134.221.96.11,30.18.0.37,BENIGN,BENIGN
134.221.96.4,222.170.0.41,BENIGN,BENIGN
134.221.96.3,192.195.1.140,BENIGN,BENIGN
134.221.96.15,233.77.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.12,246.139.0.43,BENIGN,BENIGN
134.221.96.5,35.9.0.41,BENIGN,BENIGN
134.221.96.10,111.51.0.39,BENIGN,BENIGN
134.221.96.1,81.66.0.48,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,54.32.0.20,BENIGN,BENIGN
134.221.96.11,206.74.0.39,BENIGN,BENIGN
134.221.96.3,126.76.0.42,BENIGN,BENIGN
134.221.96.7,154.72.0.40,BENIGN,BENIGN
23.96.180.189,192.168.18.20,BENIGN,BENIGN
134.221.96.7,80.33.0.166,BENIGN,BENIGN
134.221.96.12,30.167.2.251,BENIGN,BENIGN
134.221.96.4,88.247.0.40,BENIGN,BENIGN
134.221.96.2,165.225.4.214,BENIGN,BENIGN
134.221.96.4,9.133.0.141,BENIGN,BENIGN
134.221.96.7,43.20.0.42,BENIGN,BENIGN
134.221.96.0,188.235.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,72.190.4.214,BENIGN,BENIGN
134.221.96.10,98.87.5.132,BENIGN,BENIGN
134.221.96.9,182.251.0.39,BENIGN,BENIGN
134.221.96.0,74.159.0.100,BENIGN,BENIGN
134.221.96.1,58.157.0.39,BENIGN,BENIGN
134.221.96.6,19.197.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.10,17.228.0.42,BENIGN,BENIGN
134.221.96.15,62.127.0.40,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.6,42.174.0.37,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.7,109.20.4.214,BENIGN,BENIGN
134.221.96.1,226.70.0.151,BENIGN,BENIGN
134.221.96.3,211.180.4.210,ATTACK,BENIGN
134.221.96.15,45.163.5.132,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.13,19.65.0.43,BENIGN,BENIGN
134.221.96.5,13.119.0.47,BENIGN,BENIGN
134.221.96.10,206.202.0.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,161.125.4.207,BENIGN,BENIGN
134.221.96.3,27.33.0.37,BENIGN,BENIGN
134.221.96.11,54.39.0.41,BENIGN,BENIGN
134.221.96.13,37.217.0.39,BENIGN,BENIGN
134.221.96.7,114.163.0.39,BENIGN,BENIGN
134.221.96.4,9.133.5.132,BENIGN,BENIGN
134.221.96.4,247.57.0.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.5,148.132.0.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
13.227.107.95,192.168.18.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.14,42.27.0.20,BENIGN,BENIGN
134.221.96.11,105.34.4.214,BENIGN,BENIGN
134.221.96.10,26.117.0.40,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.9,187.32.1.89,BENIGN,BENIGN
134.221.96.1,241.141.0.37,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.11,54.39.0.46,BENIGN,BENIGN
134.221.96.11,57.109.0.41,BENIGN,BENIGN
134.221.96.13,22.135.0.40,BENIGN,BENIGN
134.221.96.11,54.39.0.40,BENIGN,BENIGN
134.221.96.11,202.3.0.37,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.13,245.219.0.37,BENIGN,BENIGN
134.221.96.1,241.141.1.126,BENIGN,BENIGN
134.221.96.2,133.115.4.214,BENIGN,BENIGN
134.221.96.5,224.218.4.208,BENIGN,BENIGN
134.221.96.9,141.116.0.40,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.10,242.242.0.43,BENIGN,BENIGN
