Src IP,Dst IP,isAttack,type_attack
134.221.96.12,193.166.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,226.70.0.151,BENIGN,BENIGN
134.221.96.3,21.171.0.39,BENIGN,BENIGN
134.221.96.0,33.179.0.50,BENIGN,BENIGN
134.221.96.14,21.31.0.44,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.5,197.231.0.47,BENIGN,BENIGN
134.221.96.6,8.135.0.40,BENIGN,BENIGN
134.221.96.13,83.255.0.20,BENIGN,BENIGN
134.221.96.3,67.53.0.41,BENIGN,BENIGN
134.221.96.8,5.169.0.168,BENIGN,BENIGN
134.221.96.5,95.53.0.49,BENIGN,BENIGN
134.221.96.4,147.155.0.20,BENIGN,BENIGN
134.221.96.12,217.247.0.49,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.10,183.105.0.50,BENIGN,BENIGN
134.221.96.6,8.135.0.46,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.9,160.7.0.47,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.13,24.161.0.20,BENIGN,BENIGN
134.221.96.4,87.32.0.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.10,141.137.0.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.6,8.135.0.45,BENIGN,BENIGN
134.221.96.10,183.105.0.51,BENIGN,BENIGN
134.221.96.9,100.105.0.40,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.8,5.169.0.49,BENIGN,BENIGN
134.221.96.9,214.78.0.45,BENIGN,BENIGN
134.221.96.9,244.143.4.214,BENIGN,BENIGN
134.221.96.14,243.84.0.20,BENIGN,BENIGN
134.221.96.4,217.115.0.40,BENIGN,BENIGN
134.221.96.3,154.228.0.43,BENIGN,BENIGN
134.221.96.6,5.134.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.9,97.95.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.13,229.241.0.53,BENIGN,BENIGN
134.221.96.10,105.210.0.47,BENIGN,BENIGN
134.221.96.8,5.169.0.164,BENIGN,BENIGN
134.221.96.1,225.239.0.39,BENIGN,BENIGN
134.221.96.9,129.191.0.43,BENIGN,BENIGN
134.221.96.15,79.68.0.43,BENIGN,BENIGN
134.221.96.14,140.108.3.19,BENIGN,BENIGN
134.221.96.9,100.105.0.37,BENIGN,BENIGN
134.221.96.10,105.210.0.39,BENIGN,BENIGN
134.221.96.1,74.115.4.214,BENIGN,BENIGN
134.221.96.6,8.135.0.41,BENIGN,BENIGN
134.221.96.11,242.224.0.20,BENIGN,BENIGN
134.221.96.9,111.182.0.49,BENIGN,BENIGN
134.221.96.3,205.85.4.214,BENIGN,BENIGN
134.221.96.12,215.145.0.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.7,242.153.0.39,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.0,11.98.2.110,BENIGN,BENIGN
134.221.96.8,5.169.0.40,BENIGN,BENIGN
134.221.96.0,33.179.4.207,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.5,61.53.4.214,BENIGN,BENIGN
134.221.96.11,108.43.0.32,BENIGN,BENIGN
134.221.96.8,234.142.4.214,BENIGN,BENIGN
134.221.96.4,82.90.0.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.2,39.225.0.39,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,74.115.0.40,BENIGN,BENIGN
134.221.96.6,8.135.4.214,BENIGN,BENIGN
134.221.96.4,172.169.4.214,BENIGN,BENIGN
134.221.96.0,234.167.4.214,BENIGN,BENIGN
134.221.96.15,79.68.0.48,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.10,121.239.4.214,BENIGN,BENIGN
134.221.96.5,197.231.0.46,BENIGN,BENIGN
134.221.96.5,10.109.0.20,BENIGN,BENIGN
134.221.96.5,197.231.2.189,BENIGN,BENIGN
134.221.96.3,34.193.0.109,BENIGN,BENIGN
134.221.96.1,226.70.0.150,BENIGN,BENIGN
134.221.96.13,117.35.4.214,BENIGN,BENIGN
134.221.96.9,214.78.0.41,BENIGN,BENIGN
13.227.107.95,192.168.18.20,BENIGN,BENIGN
134.221.96.9,111.182.0.43,BENIGN,BENIGN
134.221.96.15,154.237.4.210,BENIGN,BENIGN
134.221.96.8,5.169.0.45,BENIGN,BENIGN
134.221.96.10,136.6.0.43,BENIGN,BENIGN
134.221.96.3,103.163.0.42,BENIGN,BENIGN
134.221.96.10,243.148.0.40,BENIGN,BENIGN
134.221.96.4,106.162.0.42,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.4,106.162.0.48,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.14,21.31.0.49,BENIGN,BENIGN
134.221.96.1,135.142.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.4,106.162.0.43,BENIGN,BENIGN
134.221.96.5,67.243.0.49,BENIGN,BENIGN
134.221.96.6,44.115.4.207,BENIGN,BENIGN
134.221.96.14,140.108.0.45,BENIGN,BENIGN
134.221.96.14,75.70.0.37,BENIGN,BENIGN
134.221.96.10,243.148.0.45,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.12,161.225.4.214,BENIGN,BENIGN
134.221.96.13,156.235.0.41,BENIGN,BENIGN
134.221.96.5,141.117.0.39,BENIGN,BENIGN
134.221.96.1,198.9.0.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,66.95.4.46,BENIGN,BENIGN
134.221.96.12,229.29.0.20,BENIGN,BENIGN
134.221.96.14,75.70.0.39,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,96.164.0.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.4,21.244.4.214,BENIGN,BENIGN
134.221.96.3,101.130.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.4,106.162.0.47,BENIGN,BENIGN
134.221.96.5,197.231.0.41,BENIGN,BENIGN
134.221.96.4,172.169.0.39,BENIGN,BENIGN
134.221.96.10,243.148.0.42,BENIGN,BENIGN
134.221.96.15,121.54.4.210,BENIGN,BENIGN
134.221.96.4,106.162.0.46,BENIGN,BENIGN
134.221.96.0,29.68.0.167,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.2,112.231.0.39,BENIGN,BENIGN
134.221.96.10,243.148.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,188.85.0.41,BENIGN,BENIGN
192.168.18.20,20.169.174.231,BENIGN,BENIGN
134.221.96.10,30.86.0.39,BENIGN,BENIGN
134.221.96.8,5.169.0.46,BENIGN,BENIGN
134.221.96.14,151.203.0.44,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,180.47.0.39,BENIGN,BENIGN
134.221.96.7,153.159.0.39,BENIGN,BENIGN
134.221.96.1,225.239.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.4,147.155.0.48,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.10,183.105.0.40,BENIGN,BENIGN
134.221.96.14,21.31.0.41,BENIGN,BENIGN
192.168.18.20,224.0.0.251,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.5,61.53.0.43,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,204.49.0.39,BENIGN,BENIGN
13.227.107.95,192.168.18.20,BENIGN,BENIGN
134.221.96.12,250.120.0.46,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,21.171.0.40,BENIGN,BENIGN
134.221.96.0,11.98.0.40,BENIGN,BENIGN
134.221.96.9,238.131.0.43,BENIGN,BENIGN
134.221.96.5,10.109.5.132,BENIGN,BENIGN
134.221.96.2,138.131.0.32,BENIGN,BENIGN
134.221.96.15,206.189.0.37,BENIGN,BENIGN
134.221.96.15,126.138.0.40,BENIGN,BENIGN
134.221.96.14,151.203.0.248,BENIGN,BENIGN
134.221.96.10,105.210.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.5,141.117.0.43,BENIGN,BENIGN
134.221.96.1,153.96.0.20,BENIGN,BENIGN
134.221.96.10,103.46.0.37,BENIGN,BENIGN
134.221.96.13,123.41.0.20,BENIGN,BENIGN
134.221.96.1,6.38.1.145,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,154.237.0.41,BENIGN,BENIGN
134.221.96.7,25.223.0.43,BENIGN,BENIGN
134.221.96.7,122.59.0.49,BENIGN,BENIGN
13.227.107.36,192.168.18.20,BENIGN,BENIGN
134.221.96.14,151.203.4.214,BENIGN,BENIGN
134.221.96.9,219.249.4.214,BENIGN,BENIGN
134.221.96.7,102.67.0.41,BENIGN,BENIGN
134.221.96.1,56.84.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.9,148.191.0.48,BENIGN,BENIGN
134.221.96.15,66.95.0.40,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.13,229.241.0.47,BENIGN,BENIGN
134.221.96.15,11.31.0.39,BENIGN,BENIGN
134.221.96.10,12.213.0.43,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.12,246.119.0.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.12,193.166.0.41,BENIGN,BENIGN
134.221.96.1,149.216.0.45,BENIGN,BENIGN
134.221.96.8,88.75.0.39,BENIGN,BENIGN
134.221.96.15,66.95.1.82,BENIGN,BENIGN
134.221.96.8,88.75.4.214,BENIGN,BENIGN
134.221.96.15,79.68.0.45,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.12,70.32.0.20,BENIGN,BENIGN
134.221.96.8,5.169.0.149,BENIGN,BENIGN
134.221.96.4,22.226.0.47,BENIGN,BENIGN
134.221.96.3,154.228.4.214,BENIGN,BENIGN
134.221.96.9,160.7.0.49,BENIGN,BENIGN
134.221.96.5,85.252.0.40,BENIGN,BENIGN
134.221.96.1,6.38.5.132,BENIGN,BENIGN
134.221.96.15,18.252.0.87,BENIGN,BENIGN
134.221.96.14,209.38.0.39,BENIGN,BENIGN
134.221.96.4,22.226.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,253.65.0.100,BENIGN,BENIGN
134.221.96.15,183.4.0.86,BENIGN,BENIGN
134.221.96.0,11.98.4.214,BENIGN,BENIGN
134.221.96.15,121.54.0.42,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,150.126.4.207,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.11,230.248.1.93,BENIGN,BENIGN
134.221.96.15,121.54.0.40,BENIGN,BENIGN
134.221.96.2,112.231.0.43,BENIGN,BENIGN
134.221.96.2,138.131.2.182,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.11,223.215.0.20,BENIGN,BENIGN
134.221.96.15,245.246.0.73,BENIGN,BENIGN
204.79.197.203,192.168.18.20,BENIGN,BENIGN
134.221.96.3,194.45.0.45,BENIGN,BENIGN
134.221.96.15,143.13.0.40,BENIGN,BENIGN
134.221.96.11,213.209.5.132,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.10,105.210.0.49,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.10,49.69.0.44,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.10,49.69.2.222,BENIGN,BENIGN
134.221.96.14,75.70.0.43,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.5,32.81.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.7,37.0.0.20,BENIGN,BENIGN
134.221.96.7,25.223.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.0,29.68.0.44,BENIGN,BENIGN
134.221.96.5,143.123.0.41,BENIGN,BENIGN
134.221.96.3,205.85.0.39,BENIGN,BENIGN
134.221.96.15,11.31.4.210,BENIGN,BENIGN
134.221.96.14,151.203.2.249,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.12,217.247.0.45,BENIGN,BENIGN
134.221.96.13,181.93.0.42,BENIGN,BENIGN
134.221.96.10,49.69.0.42,BENIGN,BENIGN
134.221.96.3,194.45.0.43,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.5,86.38.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.10,121.239.0.39,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
40.90.8.111,192.168.18.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,218.58.0.43,BENIGN,BENIGN
134.221.96.15,33.70.0.41,BENIGN,BENIGN
134.221.96.4,172.169.0.42,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.8,192.243.4.214,BENIGN,BENIGN
134.221.96.4,172.169.0.90,BENIGN,BENIGN
134.221.96.0,215.68.5.132,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,40.87.0.87,BENIGN,BENIGN
134.221.96.9,111.182.1.221,BENIGN,BENIGN
134.221.96.2,116.124.0.32,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.9,160.7.0.41,BENIGN,BENIGN
134.221.96.13,207.43.0.20,BENIGN,BENIGN
134.221.96.3,34.193.0.45,BENIGN,BENIGN
134.221.96.5,220.56.4.207,BENIGN,BENIGN
134.221.96.0,215.68.0.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.8,192.243.0.40,BENIGN,BENIGN
134.221.96.9,218.148.0.20,BENIGN,BENIGN
134.221.96.3,34.193.0.41,BENIGN,BENIGN
134.221.96.4,22.226.0.77,BENIGN,BENIGN
134.221.96.4,172.169.0.44,BENIGN,BENIGN
134.221.96.15,126.138.4.214,BENIGN,BENIGN
134.221.96.3,62.30.4.214,BENIGN,BENIGN
134.221.96.6,44.115.1.85,BENIGN,BENIGN
134.221.96.15,150.126.0.46,BENIGN,BENIGN
134.221.96.8,81.208.0.45,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,209.145.0.39,BENIGN,BENIGN
134.221.96.3,185.232.5.132,BENIGN,BENIGN
134.221.96.10,49.69.4.207,BENIGN,BENIGN
134.221.96.1,6.38.0.20,BENIGN,BENIGN
134.221.96.2,112.231.4.210,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.13,93.132.0.20,BENIGN,BENIGN
134.221.96.10,180.241.0.20,BENIGN,BENIGN
134.221.96.2,40.249.4.214,BENIGN,BENIGN
134.221.96.7,25.223.0.45,BENIGN,BENIGN
134.221.96.15,66.95.0.48,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.7,221.8.4.214,BENIGN,BENIGN
134.221.96.8,228.169.0.41,BENIGN,BENIGN
134.221.96.10,49.69.4.210,BENIGN,BENIGN
20.189.173.13,192.168.18.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.7,74.222.4.214,BENIGN,BENIGN
134.221.96.12,18.178.0.40,BENIGN,BENIGN
134.221.96.4,172.169.0.46,BENIGN,BENIGN
134.221.96.5,58.12.4.214,BENIGN,BENIGN
134.221.96.9,238.131.0.45,BENIGN,BENIGN
134.221.96.0,29.68.0.39,BENIGN,BENIGN
134.221.96.15,126.138.0.42,BENIGN,BENIGN
134.221.96.4,172.169.0.92,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.2,138.131.0.55,BENIGN,BENIGN
134.221.96.14,100.114.0.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.10,183.105.0.42,BENIGN,BENIGN
134.221.96.14,42.57.0.45,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
191.237.206.80,192.168.18.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
20.189.173.13,192.168.18.20,BENIGN,BENIGN
134.221.96.9,90.251.0.48,BENIGN,BENIGN
134.221.96.7,242.153.0.41,BENIGN,BENIGN
134.221.96.12,101.151.0.40,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,180.47.0.40,BENIGN,BENIGN
134.221.96.15,206.189.0.42,BENIGN,BENIGN
134.221.96.2,36.88.0.20,BENIGN,BENIGN
134.221.96.5,95.53.4.214,BENIGN,BENIGN
134.221.96.10,49.69.0.40,BENIGN,BENIGN
134.221.96.10,59.48.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,11.31.0.40,BENIGN,BENIGN
134.221.96.12,250.120.0.44,BENIGN,BENIGN
134.221.96.4,89.179.0.37,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.1,115.162.0.20,BENIGN,BENIGN
134.221.96.9,25.192.0.20,BENIGN,BENIGN
134.221.96.0,113.238.4.214,BENIGN,BENIGN
134.221.96.9,31.198.0.20,BENIGN,BENIGN
134.221.96.11,230.248.1.95,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.4,26.3.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.7,103.169.4.214,BENIGN,BENIGN
134.221.96.13,229.241.0.41,BENIGN,BENIGN
134.221.96.5,202.182.0.20,BENIGN,BENIGN
134.221.96.0,11.98.0.39,BENIGN,BENIGN
134.221.96.13,123.41.5.132,BENIGN,BENIGN
134.221.96.0,33.179.0.42,BENIGN,BENIGN
134.221.96.15,245.246.0.43,BENIGN,BENIGN
134.221.96.14,189.22.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,18.252.0.39,BENIGN,BENIGN
134.221.96.1,87.143.0.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.11,49.207.0.20,BENIGN,BENIGN
134.221.96.15,121.54.0.44,BENIGN,BENIGN
134.221.96.3,205.85.3.82,BENIGN,BENIGN
134.221.96.10,105.210.4.214,BENIGN,BENIGN
134.221.96.0,29.68.0.42,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,11.31.0.44,BENIGN,BENIGN
134.221.96.1,250.149.0.37,BENIGN,BENIGN
134.221.96.10,12.213.0.45,BENIGN,BENIGN
134.221.96.10,183.105.0.48,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.6,76.1.4.214,BENIGN,BENIGN
134.221.96.13,229.241.0.45,BENIGN,BENIGN
134.221.96.2,6.185.0.39,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.9,208.196.4.214,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,66.95.0.42,BENIGN,BENIGN
134.221.96.3,84.141.0.41,BENIGN,BENIGN
134.221.96.7,74.222.4.210,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.14,42.57.0.41,BENIGN,BENIGN
134.221.96.4,172.169.1.181,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.0,33.179.0.37,BENIGN,BENIGN
134.221.96.7,74.222.0.49,BENIGN,BENIGN
134.221.96.15,245.246.0.41,BENIGN,BENIGN
134.221.96.0,11.98.0.44,BENIGN,BENIGN
134.221.96.12,250.120.0.39,BENIGN,BENIGN
134.221.96.8,5.169.0.152,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.4,172.169.0.85,BENIGN,BENIGN
134.221.96.0,29.68.4.214,BENIGN,BENIGN
134.221.96.4,87.32.0.100,BENIGN,BENIGN
134.221.96.9,90.251.0.44,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,17.22.4.214,BENIGN,BENIGN
134.221.96.8,192.243.0.39,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,205.85.0.40,BENIGN,BENIGN
134.221.96.9,219.249.0.46,BENIGN,BENIGN
134.221.96.15,169.8.0.37,BENIGN,BENIGN
134.221.96.14,1.138.0.20,BENIGN,BENIGN
134.221.96.8,5.169.0.150,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.10,75.232.0.39,BENIGN,BENIGN
134.221.96.3,205.85.0.42,BENIGN,BENIGN
134.221.96.14,151.203.4.209,BENIGN,BENIGN
134.221.96.4,172.169.0.83,BENIGN,BENIGN
134.221.96.0,11.98.0.42,BENIGN,BENIGN
134.221.96.12,161.225.1.152,BENIGN,BENIGN
134.221.96.8,51.121.0.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.14,151.203.0.40,BENIGN,BENIGN
134.221.96.2,242.192.0.48,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.3,218.58.4.209,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.5,166.79.0.45,BENIGN,BENIGN
134.221.96.10,49.69.0.39,BENIGN,BENIGN
134.221.96.14,138.181.0.40,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.6,133.139.0.37,BENIGN,BENIGN
134.221.96.2,112.231.0.86,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.2,30.66.0.47,BENIGN,BENIGN
134.221.96.3,205.85.0.44,BENIGN,BENIGN
134.221.96.14,16.62.4.214,BENIGN,BENIGN
134.221.96.14,49.102.0.20,BENIGN,BENIGN
134.221.96.7,102.67.4.210,BENIGN,BENIGN
134.221.96.10,49.69.4.214,BENIGN,BENIGN
134.221.96.14,151.203.0.42,BENIGN,BENIGN
134.221.96.3,48.153.4.214,BENIGN,BENIGN
134.221.96.4,172.169.0.87,BENIGN,BENIGN
134.221.96.0,200.1.0.41,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.0,135.220.0.20,BENIGN,BENIGN
134.221.96.8,164.77.4.214,BENIGN,BENIGN
134.221.96.7,74.222.0.41,BENIGN,BENIGN
134.221.96.2,30.66.0.43,BENIGN,BENIGN
134.221.96.15,79.68.4.209,BENIGN,BENIGN
134.221.96.3,205.85.0.46,BENIGN,BENIGN
134.221.96.7,74.222.0.47,BENIGN,BENIGN
134.221.96.1,59.168.0.20,BENIGN,BENIGN
134.221.96.15,126.138.0.39,BENIGN,BENIGN
134.221.96.13,20.201.4.214,BENIGN,BENIGN
134.221.96.14,151.203.0.48,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.15,154.237.0.47,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.7,74.222.0.45,BENIGN,BENIGN
134.221.96.14,151.203.0.46,BENIGN,BENIGN
134.221.96.2,30.66.0.41,BENIGN,BENIGN
134.221.96.2,76.128.4.214,BENIGN,BENIGN
134.221.96.3,205.85.0.48,BENIGN,BENIGN
134.221.96.9,90.251.0.42,BENIGN,BENIGN
134.221.96.8,81.120.0.20,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
134.221.96.4,108.182.0.40,BENIGN,BENIGN
134.221.96.2,138.131.0.59,BENIGN,BENIGN
134.221.96.14,239.189.0.47,BENIGN,BENIGN
192.168.18.20,192.168.18.1,BENIGN,BENIGN
